partition,planner,profile_id,metric,n,mean,sd,median,min,max
discovery,teb,tau_w_300,path_length,20,5.438682315745499,1.1122321225909044,5.802686923504266,2.206598571637553,6.563496583704724
discovery,teb,tau_w_300,min_clearance,20,0.12455897599776107,0.04870033382898226,0.12510625604337183,0.024193718581711755,0.1900260293705465
discovery,teb,tau_w_300,final_xy_error,20,0.32855471319114155,0.8809531929507274,0.042174467808228214,0.014181248284851632,3.0819842470828083
discovery,teb,tau_x_100,success,20,0.95,0.22360679774997896,1.0,0.0,1.0
discovery,teb,tau_x_100,collision,20,0.0,0.0,0.0,0.0,0.0
discovery,teb,tau_x_100,timeout,20,0.0,0.0,0.0,0.0,0.0
discovery,teb,tau_x_100,planner_failure,20,0.05,0.22360679774997896,0.0,0.0,1.0
discovery,teb,tau_x_100,capped_time_to_termination,20,13.098499999999763,2.2076071232277967,13.964999999999748,5.399999999999929,15.739999999999709
discovery,teb,tau_x_100,path_length,20,5.674792874068647,0.9335381247307594,5.903656258718549,2.227612460487033,6.617656722081615
discovery,teb,tau_x_100,min_clearance,20,0.14546949375882626,0.045918025482216684,0.16185712704332694,0.0566704499664068,0.21265929887070045
discovery,teb,tau_x_100,final_xy_error,20,0.20778226458267413,0.6746308959880412,0.06321248447434313,0.018737743316133613,3.072797785329325
discovery,teb,tau_x_300,success,20,0.85,0.3663475485325232,1.0,0.0,1.0
discovery,teb,tau_x_300,collision,20,0.0,0.0,0.0,0.0,0.0
discovery,teb,tau_x_300,timeout,20,0.0,0.0,0.0,0.0,0.0
discovery,teb,tau_x_300,planner_failure,20,0.15,0.3663475485325232,0.0,0.0,1.0
discovery,teb,tau_x_300,capped_time_to_termination,20,13.947999999999857,4.017533414527175,14.669999999999732,5.34999999999993,19.280000000000214
discovery,teb,tau_x_300,path_length,20,5.374339715465193,1.5222281999316143,5.999046440941681,1.4307976657180164,6.973744057466727
discovery,teb,tau_x_300,min_clearance,20,0.14032089882222837,0.050572648721634146,0.15371354923473737,0.06043241535591497,0.21531284051079871
discovery,teb,tau_x_300,final_xy_error,20,0.5798739947556052,1.2814684606266058,0.07792110785300521,0.017857498851746523,4.54075654515212
discovery,teb,tau_y_150,success,20,0.9,0.30779350562554625,1.0,0.0,1.0
discovery,teb,tau_y_150,collision,20,0.0,0.0,0.0,0.0,0.0
discovery,teb,tau_y_150,timeout,20,0.0,0.0,0.0,0.0,0.0
discovery,teb,tau_y_150,planner_failure,20,0.1,0.30779350562554625,0.0,0.0,1.0
discovery,teb,tau_y_150,capped_time_to_termination,20,13.230999999999762,2.9094942588197203,13.929999999999747,4.999999999999938,16.209999999999734
discovery,teb,tau_y_150,path_length,20,5.534208239296637,1.1507656980636993,5.922338114375636,2.18169500128483,6.691670700353945
discovery,teb,tau_y_150,min_clearance,20,0.13082754033595967,0.05680167794144148,0.14163713926523425,0.009016929455384152,0.20900103272439913
discovery,teb,tau_y_150,final_xy_error,20,0.33781821159503334,0.8809729696054414,0.06347624618271458,0.00800147290353501,3.084619294895893
discovery,teb,tau_y_300,success,20,0.9,0.30779350562554625,1.0,0.0,1.0
discovery,teb,tau_y_300,collision,20,0.0,0.0,0.0,0.0,0.0
discovery,teb,tau_y_300,timeout,20,0.0,0.0,0.0,0.0,0.0
discovery,teb,tau_y_300,planner_failure,20,0.1,0.30779350562554625,0.0,0.0,1.0
discovery,teb,tau_y_300,capped_time_to_termination,20,15.170999999999832,3.1220892127919626,15.694999999999709,5.749999999999922,20.60000000000042
discovery,teb,tau_y_300,path_length,20,5.666278191269624,1.0051435367579236,5.966404202733504,2.281573184184018,6.735996798708099
discovery,teb,tau_y_300,min_clearance,20,0.1135474247175546,0.0556663149644301,0.12444405051318327,0.004115228016152908,0.19487280109714436
discovery,teb,tau_y_300,final_xy_error,20,0.28841076528454984,0.7370956038728868,0.07576514620961694,0.010799567510953564,3.0470201322480013
discovery,teb,tau_y_500,success,20,0.8,0.41039134083406165,1.0,0.0,1.0
discovery,teb,tau_y_500,collision,20,0.1,0.30779350562554625,0.0,0.0,1.0
discovery,teb,tau_y_500,timeout,20,0.0,0.0,0.0,0.0,0.0
discovery,teb,tau_y_500,planner_failure,20,0.1,0.30779350562554625,0.0,0.0,1.0
discovery,teb,tau_y_500,capped_time_to_termination,20,16.602000000000068,4.575833084920679,17.70999999999997,5.799999999999921,22.77000000000076
discovery,teb,tau_y_500,path_length,20,5.441685655593387,1.256307692469704,5.764405583790793,2.235971484326988,6.682715531192445
discovery,teb,tau_y_500,min_clearance,20,0.09501452486180766,0.053157710849760655,0.10874391405235861,0.0,0.16875149609957976
discovery,teb,tau_y_500,final_xy_error,20,0.5237398691899441,0.9842260387319322,0.07854736335299871,0.016729520919628725,3.1014355259865
holdout,dwa,delay_050,success,20,0.0,0.0,0.0,0.0,0.0
holdout,dwa,delay_050,collision,20,0.0,0.0,0.0,0.0,0.0
holdout,dwa,delay_050,timeout,20,0.65,0.48936048492959283,1.0,0.0,1.0
holdout,dwa,delay_050,planner_failure,20,0.35,0.48936048492959283,0.0,0.0,1.0
holdout,dwa,delay_050,capped_time_to_termination,20,20.060000000001224,13.897837772001363,30.00000000000189,1.6000000000000012,30.00000000000189
holdout,dwa,delay_050,path_length,20,0.37220815601010915,0.7520165539893547,0.10330025774373841,0.060793762754946544,2.7639358209125784
holdout,dwa,delay_050,min_clearance,20,0.5955529887332347,0.2935143445773542,0.6189893247552498,0.05279846917402481,1.3976242240143597
holdout,dwa,delay_050,final_xy_error,20,4.604497971143799,0.536058952655755,4.7948989676797185,2.800876602127678,4.800409713394666
holdout,dwa,delay_100,success,20,0.1,0.30779350562554625,0.0,0.0,1.0
holdout,dwa,delay_100,collision,20,0.0,0.0,0.0,0.0,0.0
holdout,dwa,delay_100,timeout,20,0.65,0.48936048492959283,1.0,0.0,1.0
holdout,dwa,delay_100,planner_failure,20,0.25,0.4442616583193193,0.0,0.0,1.0
holdout,dwa,delay_100,capped_time_to_termination,20,26.027500000001385,7.207826064699221,30.00000000000189,2.149999999999998,30.00000000000189
holdout,dwa,delay_100,path_length,20,1.085609664060687,1.622633007414214,0.10753009517542378,0.022803454559040807,5.131759102488289
holdout,dwa,delay_100,min_clearance,20,0.4689047924576323,0.35055164469136796,0.46548006548325566,0.02326284185066374,1.3967347853335215
holdout,dwa,delay_100,final_xy_error,20,3.860826097507856,1.5443798570962033,4.791006839771708,0.06749678428037695,4.799886964378005
holdout,dwa,delay_200,success,20,0.0,0.0,0.0,0.0,0.0
holdout,dwa,delay_200,collision,20,0.0,0.0,0.0,0.0,0.0
holdout,dwa,delay_200,timeout,20,0.6,0.5026246899500346,1.0,0.0,1.0
holdout,dwa,delay_200,planner_failure,20,0.4,0.5026246899500346,0.0,0.0,1.0
holdout,dwa,delay_200,capped_time_to_termination,20,26.142500000001398,6.509088282022712,30.00000000000189,2.849999999999983,30.00000000000189
holdout,dwa,delay_200,path_length,20,1.2977119290630903,1.6300257511348326,0.11073616392538553,0.06160157427554287,5.185650348653374
holdout,dwa,delay_200,min_clearance,20,0.4430985162212256,0.3622066714747896,0.4179022038099105,0.0039655100941811735,1.3886206275341793
holdout,dwa,delay_200,final_xy_error,20,3.681446902008596,1.5103267785340442,4.778649659420657,0.18986996866770406,4.798693959698342
holdout,dwa,e0,success,20,0.0,0.0,0.0,0.0,0.0
holdout,dwa,e0,collision,20,0.0,0.0,0.0,0.0,0.0
holdout,dwa,e0,timeout,20,1.0,0.0,1.0,1.0,1.0
holdout,dwa,e0,planner_failure,20,0.0,0.0,0.0,0.0,0.0
holdout,dwa,e0,capped_time_to_termination,20,30.000000000001886,3.645007325606123e-15,30.00000000000189,30.00000000000189,30.00000000000189
holdout,dwa,e0,path_length,20,0.4286736394595997,0.6946864056383619,0.18865050654407714,0.08043681154258775,2.7172098771740227
holdout,dwa,e0,min_clearance,20,0.5876914241571766,0.296986379538491,0.5972912560953929,0.060852266956320435,1.3983885873927713
