episode_id,partition,layout_id,planner,profile_id,success,reason,collision,planner_failures,final_time,path_length,min_clearance,final_xy_error
discovery__discovery_01__dwa__delay_050,discovery,discovery_01,dwa,delay_050,false,logical_timeout,false,0,30.00000000000189,0.10330025774373841,0.5444237779524329,4.800409713394666
discovery__discovery_10__teb__e0,discovery,discovery_10,teb,e0,true,external_tolerance,false,0,13.749999999999751,6.098237394994855,0.10298002091205657,0.07901955010855422
holdout__holdout_03__teb__delay_100,holdout,holdout_03,teb,delay_100,true,external_tolerance,false,0,15.269999999999719,5.532051620280602,0.13975516951395123,0.07658507078400384
discovery__discovery_17__teb__e0,discovery,discovery_17,teb,e0,false,plugin returned no valid velocity command,false,1,6.0499999999999154,2.698985993866058,0.09103150125994164,2.7229211459080207
discovery__discovery_08__dwa__tau_y_500,discovery,discovery_08,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.14694983650681062,0.7166682090769483,4.797485535329291
holdout__holdout_17__teb__tau_y_150,holdout,holdout_17,teb,tau_y_150,false,plugin returned no valid velocity command,false,1,3.649999999999966,1.5926534323264268,0.10425276287816539,3.28866191978194
discovery__discovery_11__teb__tau_w_100,discovery,discovery_11,teb,tau_w_100,true,external_tolerance,false,0,16.11999999999972,5.897348073275363,0.06424858960712101,0.02003719068435294
holdout__holdout_19__dwa__tau_y_500,holdout,holdout_19,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.39181516405931216,0.4343446039128532,4.786073864726401
discovery__discovery_19__teb__tau_x_300,discovery,discovery_19,teb,tau_x_300,false,plugin returned no valid velocity command,false,1,5.34999999999993,1.4307976657180164,0.06422880151381775,4.54075654515212
holdout__holdout_07__teb__tau_w_100,holdout,holdout_07,teb,tau_w_100,false,plugin returned no valid velocity command,false,1,5.549999999999926,2.5036474682343988,0.06573738883538116,2.771997873420488
holdout__holdout_14__dwa__delay_050,holdout,holdout_14,dwa,delay_050,false,logical_timeout,false,0,30.00000000000189,0.10330025774373841,0.6931828856569324,4.800409713394666
holdout__holdout_15__dwa__tau_y_300,holdout,holdout_15,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,0.1320295164372248,0.6985278643892375,4.799915338987383
holdout__holdout_16__teb__tau_w_300,holdout,holdout_16,teb,tau_w_300,true,external_tolerance,false,0,14.949999999999726,5.003818067576697,0.17673322968985203,0.05226411508241241
holdout__holdout_15__dwa__tau_y_150,holdout,holdout_15,dwa,tau_y_150,true,external_tolerance,false,0,15.749999999999709,4.982642018717109,0.24426805013955372,0.07784733247712879
holdout__holdout_19__teb__tau_y_150,holdout,holdout_19,teb,tau_y_150,true,external_tolerance,false,0,13.129999999999765,5.8420541084595135,0.19433516665343828,0.07745074971144478
discovery__discovery_15__dwa__tau_x_100,discovery,discovery_15,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,1.5410941128490383,0.29930164435650863,4.2998850337288355
holdout__holdout_06__teb__delay_050,holdout,holdout_06,teb,delay_050,true,external_tolerance,false,0,14.079999999999744,5.938261322932475,0.11952435667382932,0.0660856206988658
holdout__holdout_06__teb__delay_100,holdout,holdout_06,teb,delay_100,true,external_tolerance,false,0,14.989999999999725,5.992200817417307,0.06122740184353237,0.06754062393069254
discovery__discovery_11__teb__delay_050,discovery,discovery_11,teb,delay_050,true,external_tolerance,false,0,14.679999999999731,5.950315935540737,0.06489118954011211,0.012925149494660445
holdout__holdout_02__teb__delay_100,holdout,holdout_02,teb,delay_100,true,external_tolerance,false,0,14.899999999999727,5.797833817791221,0.04527285428222194,0.0797078335580378
discovery__discovery_16__dwa__tau_y_150,discovery,discovery_16,dwa,tau_y_150,true,external_tolerance,false,0,17.639999999999958,6.038047111279737,0.16571858258255118,0.07785471921439534
holdout__holdout_17__dwa__tau_x_100,holdout,holdout_17,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.08024138001756845,0.3849277883611997,4.797483142941365
holdout__holdout_18__dwa__tau_y_150,holdout,holdout_18,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,2.2790982775427557,0.13512063404812186,2.782750905023758
discovery__discovery_18__teb__delay_100,discovery,discovery_18,teb,delay_100,true,external_tolerance,false,0,18.88000000000015,6.041464461738863,0.2033100427655972,0.01585876774616549
holdout__holdout_05__teb__delay_100,holdout,holdout_05,teb,delay_100,true,external_tolerance,false,0,13.709999999999752,5.371138354879542,0.11521238054952065,0.07965215996427119
discovery__discovery_09__teb__tau_y_150,discovery,discovery_09,teb,tau_y_150,true,external_tolerance,false,0,13.239999999999762,5.664209372379023,0.1425325502720106,0.07842628694937541
discovery__discovery_02__teb__tau_y_300,discovery,discovery_02,teb,tau_y_300,true,external_tolerance,false,0,15.959999999999704,5.433334358019817,0.05710873583176923,0.0730663486114408
discovery__discovery_18__dwa__delay_100,discovery,discovery_18,dwa,delay_100,false,plugin returned no valid velocity command,false,1,2.149999999999998,0.022803454559040807,0.6778807585728704,4.782126715165411
holdout__holdout_19__dwa__tau_x_300,holdout,holdout_19,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.3837988799553691,0.4082947249189979,4.847191900628959
holdout__holdout_04__teb__tau_x_100,holdout,holdout_04,teb,tau_x_100,true,external_tolerance,false,0,13.939999999999747,5.791602689921834,0.2098164384021547,0.04760231462100254
discovery__discovery_15__teb__delay_100,discovery,discovery_15,teb,delay_100,true,external_tolerance,false,0,16.599999999999795,6.282479051524943,0.0784839679095725,0.0775608084570135
holdout__holdout_19__dwa__tau_x_100,holdout,holdout_19,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.1542350907733699,0.39928354133883015,4.83973905106104
holdout__holdout_05__teb__delay_200,holdout,holdout_05,teb,delay_200,true,external_tolerance,false,0,16.23999999999974,5.43160130249468,0.12984080318820299,0.0767013233299602
discovery__discovery_12__teb__tau_y_500,discovery,discovery_12,teb,tau_y_500,true,external_tolerance,false,0,15.309999999999718,5.284012038452312,0.1224192813635932,0.0795386892348654
holdout__holdout_02__teb__delay_200,holdout,holdout_02,teb,delay_200,true,external_tolerance,false,0,19.95000000000032,5.970349147472173,0.03751279313842982,0.07963936351413874
holdout__holdout_12__teb__tau_x_300,holdout,holdout_12,teb,tau_x_300,true,external_tolerance,false,0,12.36999999999978,5.123561171923066,0.12631709685618023,0.054602839227958194
holdout__holdout_04__dwa__tau_y_300,holdout,holdout_04,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,2.2249428529966973,0.09440490301672272,3.3845098902445834
holdout__holdout_07__dwa__tau_x_100,holdout,holdout_07,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.12779152653451933,0.3516101145199447,4.751622632976504
holdout__holdout_04__dwa__tau_x_300,holdout,holdout_04,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.05226722964506285,0.5190331063502436,4.7987688891493585
discovery__discovery_07__teb__tau_w_300,discovery,discovery_07,teb,tau_w_300,true,external_tolerance,false,0,18.760000000000133,5.8144108971073765,0.17083643815740857,0.01965102468007752
discovery__discovery_20__teb__e0,discovery,discovery_20,teb,e0,false,plugin returned no valid velocity command,false,1,5.099999999999936,2.20443048428666,0.11784517074462597,3.092774529204049
discovery__discovery_18__dwa__tau_x_100,discovery,discovery_18,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.1542350907733699,0.5883536683716011,4.83973905106104
discovery__discovery_05__dwa__delay_100,discovery,discovery_05,dwa,delay_100,false,logical_timeout,false,0,30.00000000000189,0.10753009517542378,0.7040026506876254,4.799886964378005
holdout__holdout_20__dwa__e0,holdout,holdout_20,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.29686420154556653,0.6549420647886863,4.750728787406146
holdout__holdout_15__teb__delay_050,holdout,holdout_15,teb,delay_050,true,external_tolerance,false,0,12.069999999999787,4.9783903752119025,0.22334737950489317,0.07320074653686381
holdout__holdout_08__dwa__delay_200,holdout,holdout_08,dwa,delay_200,false,logical_timeout,false,0,30.00000000000189,0.11073616392538553,0.507377325410184,4.798693959698342
holdout__holdout_01__dwa__tau_y_300,holdout,holdout_01,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,0.1320295164372248,0.5970311968398299,4.799915338987383
discovery__discovery_15__teb__tau_y_300,discovery,discovery_15,teb,tau_y_300,true,external_tolerance,false,0,20.60000000000042,6.46970918489634,0.04939986327371976,0.07948879651750822
holdout__holdout_10__dwa__delay_050,holdout,holdout_10,dwa,delay_050,false,logical_timeout,false,0,30.00000000000189,0.10330025774373841,0.7794218829669509,4.800409713394666
discovery__discovery_10__teb__tau_w_300,discovery,discovery_10,teb,tau_w_300,true,external_tolerance,false,0,21.450000000000554,6.078921840512161,0.11951229520969672,0.07869158621094223
holdout__holdout_20__dwa__tau_x_100,holdout,holdout_20,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.12779152653451933,0.6549420647886863,4.751622632976504
holdout__holdout_09__teb__tau_w_100,holdout,holdout_09,teb,tau_w_100,true,external_tolerance,false,0,11.329999999999803,5.035068843703476,0.07916805264386144,0.07656462606935811
holdout__holdout_18__dwa__tau_y_500,holdout,holdout_18,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,2.4583310260448226,0.15557168861257614,2.7266314958921187
holdout__holdout_07__dwa__tau_w_300,holdout,holdout_07,dwa,tau_w_300,false,logical_timeout,false,0,30.00000000000189,1.553867609045186,0.2653324003722361,3.847896006192771
discovery__discovery_18__teb__delay_050,discovery,discovery_18,teb,delay_050,true,external_tolerance,false,0,15.079999999999723,5.952531030553993,0.21137131706117984,0.03451401536387673
holdout__holdout_08__dwa__delay_050,holdout,holdout_08,dwa,delay_050,false,logical_timeout,false,0,30.00000000000189,0.10330025774373841,0.50996991935106,4.800409713394666
holdout__holdout_13__dwa__tau_y_500,holdout,holdout_13,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,2.3812672346170545,0.39481221578185005,2.749888071653823
discovery__discovery_11__dwa__tau_y_150,discovery,discovery_11,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,0.817245706080055,0.5318616190783475,4.615589298673842
discovery__discovery_17__teb__tau_y_150,discovery,discovery_17,teb,tau_y_150,false,plugin returned no valid velocity command,false,1,6.099999999999914,2.696405330338277,0.11312871301302874,2.729836633042914
holdout__holdout_01__dwa__delay_200,holdout,holdout_01,dwa,delay_200,false,logical_timeout,false,0,30.00000000000189,0.11073616392538553,0.5970311968398299,4.798693959698342
discovery__discovery_12__dwa__delay_100,discovery,discovery_12,dwa,delay_100,false,logical_timeout,false,0,30.00000000000189,0.10753009517542378,0.7703271399529189,4.799886964378005
holdout__holdout_16__dwa__tau_w_300,holdout,holdout_16,dwa,tau_w_300,false,plugin returned no valid velocity command,false,1,8.749999999999858,2.078506918459029,0.006626239858530158,2.8984532862701364
holdout__holdout_04__dwa__tau_w_100,holdout,holdout_04,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,1.9004865622035476,0.05189230676207727,3.4184049520683186
discovery__discovery_20__teb__delay_100,discovery,discovery_20,teb,delay_100,false,plugin returned no valid velocity command,false,1,5.799999999999921,2.2271297368836884,0.09951060611009142,3.0682435294758688
discovery__discovery_05__dwa__tau_y_500,discovery,discovery_05,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.14694983650681062,0.7045637586345174,4.797485535329291
discovery__discovery_19__dwa__delay_050,discovery,discovery_19,dwa,delay_050,false,plugin returned no valid velocity command,false,1,12.249999999999783,2.897337484099001,0.09172845675011035,3.324673260168778
discovery__discovery_10__dwa__tau_y_300,discovery,discovery_10,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,0.780887704446978,0.7935570260531355,4.7570092306604055
holdout__holdout_16__dwa__tau_y_500,holdout,holdout_16,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,1.7013833911965632,0.22336988011945927,3.6462614646023908
holdout__holdout_02__dwa__e0,holdout,holdout_02,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.08043681154258775,1.3983885873927713,4.800342967782957
discovery__discovery_06__dwa__tau_x_300,discovery,discovery_06,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.08880162185125437,0.681080212339259,4.7987983755832255
discovery__discovery_18__dwa__tau_y_500,discovery,discovery_18,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.39181516405931216,0.6263446039128532,4.786073864726401
discovery__discovery_17__dwa__delay_200,discovery,discovery_17,dwa,delay_200,false,logical_timeout,false,0,30.00000000000189,0.11073616392538553,1.4686857704011862,4.798693959698342
discovery__discovery_10__dwa__tau_w_100,discovery,discovery_10,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,0.4786106807067937,0.804564807753719,4.802281356825087
holdout__holdout_01__teb__delay_050,holdout,holdout_01,teb,delay_050,true,external_tolerance,false,0,12.979999999999768,5.514762290316825,0.03998882026550492,0.0775448255468566
holdout__holdout_20__dwa__delay_100,holdout,holdout_20,dwa,delay_100,false,plugin returned no valid velocity command,false,1,18.150000000000038,1.6926277647443257,0.05369899813555394,3.176989950025349
discovery__discovery_15__teb__tau_w_300,discovery,discovery_15,teb,tau_w_300,true,external_tolerance,false,0,27.460000000001493,6.122035911789338,0.08501803636376841,0.03798115937644796
discovery__discovery_20__teb__delay_050,discovery,discovery_20,teb,delay_050,false,plugin returned no valid velocity command,false,1,5.34999999999993,2.2138342248562353,0.10477216941063315,3.0819638529804214
discovery__discovery_05__dwa__tau_w_300,discovery,discovery_05,dwa,tau_w_300,false,logical_timeout,false,0,30.00000000000189,2.911913271471555,0.16253691445135887,2.9476942049391557
discovery__discovery_16__dwa__tau_w_300,discovery,discovery_16,dwa,tau_w_300,true,external_tolerance,false,0,19.400000000000233,5.996880800896759,0.10354198565308813,0.07821751782041561
discovery__discovery_05__teb__delay_200,discovery,discovery_05,teb,delay_200,true,external_tolerance,false,0,21.24000000000052,6.404189649468048,0.16491481288556523,0.05628170039872951
holdout__holdout_06__dwa__delay_200,holdout,holdout_06,dwa,delay_200,false,plugin returned no valid velocity command,false,1,24.400000000001015,2.310834195295598,0.2877150455267065,2.742169005585133
discovery__discovery_15__dwa__tau_y_500,discovery,discovery_15,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.6027625976139978,0.8818178748130895,4.713803668789121
discovery__discovery_17__dwa__tau_w_100,discovery,discovery_17,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,0.10350131892526561,1.4773985424777225,4.79937960160367
discovery__discovery_03__dwa__tau_y_500,discovery,discovery_03,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.14694983650681062,0.5767083318281437,4.797485535329291
discovery__discovery_11__teb__delay_200,discovery,discovery_11,teb,delay_200,false,plugin returned no valid velocity command,false,1,16.099999999999717,4.351011285034102,0.01507066886141908,1.496029750561485
discovery__discovery_14__dwa__tau_x_100,discovery,discovery_14,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.12779152653451933,0.9398867547192299,4.751622632976504
holdout__holdout_15__teb__delay_200,holdout,holdout_15,teb,delay_200,true,external_tolerance,false,0,16.56999999999979,5.114012306205071,0.1929205191694283,0.07924167958571214
holdout__holdout_19__dwa__delay_200,holdout,holdout_19,dwa,delay_200,false,plugin returned no valid velocity command,false,1,2.849999999999983,0.06160157427554287,0.4798632083370386,4.7586053591429724
discovery__discovery_17__dwa__tau_y_500,discovery,discovery_17,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.14694983650681062,1.460993943270171,4.797485535329291
holdout__holdout_05__dwa__tau_x_300,holdout,holdout_05,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.08880162185125437,0.9210500412375878,4.7987983755832255
holdout__holdout_15__dwa__tau_x_300,holdout,holdout_15,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.08880162185125437,0.7105421236154116,4.7987983755832255
holdout__holdout_02__dwa__delay_100,holdout,holdout_02,dwa,delay_100,false,logical_timeout,false,0,30.00000000000189,0.10753009517542378,1.3967347853335215,4.799886964378005
holdout__holdout_07__dwa__tau_x_300,holdout,holdout_07,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.05226722964506285,0.38229631582135304,4.7987688891493585
discovery__discovery_14__teb__tau_w_300,discovery,discovery_14,teb,tau_w_300,true,external_tolerance,false,0,15.589999999999712,5.172201603648281,0.024193718581711755,0.0781607391462508
discovery__discovery_14__dwa__tau_y_300,discovery,discovery_14,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,3.7177561416871256,0.0726329881254938,1.8606643730351213
discovery__discovery_09__dwa__delay_200,discovery,discovery_09,dwa,delay_200,false,logical_timeout,false,0,30.00000000000189,0.11073616392538553,0.45773258277510803,4.798693959698342
discovery__discovery_18__dwa__delay_050,discovery,discovery_18,dwa,delay_050,false,footprint_collision,true,0,29.380000000001793,1.8884238431003566,0.0,3.8391887228740145
discovery__discovery_03__teb__tau_w_300,discovery,discovery_03,teb,tau_w_300,true,external_tolerance,false,0,19.530000000000253,5.82084360117422,0.12096275498491424,0.027166130502681515
discovery__discovery_01__dwa__delay_200,discovery,discovery_01,dwa,delay_200,false,logical_timeout,false,0,30.00000000000189,0.11073616392538553,0.5444237779524329,4.798693959698342
holdout__holdout_14__dwa__tau_x_300,holdout,holdout_14,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.08880162185125437,0.6948698919597506,4.7987983755832255
holdout__holdout_16__dwa__tau_x_100,holdout,holdout_16,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.12779152653451933,0.6358145075445691,4.751622632976504
holdout__holdout_03__dwa__tau_y_150,holdout,holdout_03,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,2.6067503038469404,0.06300127661674418,2.7280824623756494
holdout__holdout_06__teb__e0,holdout,holdout_06,teb,e0,true,external_tolerance,false,0,13.029999999999767,5.891112605754112,0.10575615960631721,0.05338798982062338
holdout__holdout_12__dwa__tau_w_300,holdout,holdout_12,dwa,tau_w_300,false,logical_timeout,false,0,30.00000000000189,1.930011750605917,0.38534669058661625,3.4663302449874647
holdout__holdout_14__teb__delay_050,holdout,holdout_14,teb,delay_050,true,external_tolerance,false,0,15.419999999999716,6.473794737847201,0.09940661962614893,0.015353870457404273
holdout__holdout_18__teb__delay_050,holdout,holdout_18,teb,delay_050,true,external_tolerance,false,0,11.679999999999795,5.062939590451895,0.09629596183635702,0.07505762033191722
discovery__discovery_04__teb__delay_200,discovery,discovery_04,teb,delay_200,true,external_tolerance,false,0,20.040000000000333,5.859212836826906,0.03994154500072944,0.01433789773874557
discovery__discovery_11__dwa__delay_100,discovery,discovery_11,dwa,delay_100,false,logical_timeout,false,0,30.00000000000189,0.15223332564838277,0.6185,4.801677528406165
holdout__holdout_10__dwa__tau_w_300,holdout,holdout_10,dwa,tau_w_300,false,logical_timeout,false,0,30.00000000000189,1.6493006136207358,0.4366570702031709,3.7219456347376236
holdout__holdout_19__dwa__tau_w_300,holdout,holdout_19,dwa,tau_w_300,false,logical_timeout,false,0,30.00000000000189,1.1085916975823706,0.5095880349580886,4.402955831908456
holdout__holdout_17__teb__tau_x_100,holdout,holdout_17,teb,tau_x_100,false,plugin returned no valid velocity command,false,1,3.699999999999965,1.4846201943165773,0.1618445627570048,3.419203182246743
holdout__holdout_14__dwa__tau_y_500,holdout,holdout_14,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.14694983650681062,0.6788414814060523,4.797485535329291
holdout__holdout_02__dwa__tau_y_500,holdout,holdout_02,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.14694983650681062,1.3814459027030732,4.797485535329291
holdout__holdout_20__teb__e0,holdout,holdout_20,teb,e0,true,external_tolerance,false,0,11.979999999999789,5.345319770794278,0.14140222363279475,0.05511002537640963
discovery__discovery_16__teb__tau_x_100,discovery,discovery_16,teb,tau_x_100,true,external_tolerance,false,0,14.30999999999974,6.12511075466929,0.11212420190767242,0.022128606700939874
discovery__discovery_19__dwa__tau_x_100,discovery,discovery_19,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,3.5559909250830226,0.13249079214410667,3.461339266722038
holdout__holdout_19__teb__tau_w_100,holdout,holdout_19,teb,tau_w_100,true,external_tolerance,false,0,13.83999999999975,5.8444272192196,0.18761658692820526,0.048504529898732086
holdout__holdout_08__teb__tau_y_500,holdout,holdout_08,teb,tau_y_500,true,external_tolerance,false,0,17.689999999999966,6.075951718090231,0.14815863053595765,0.07883524498096647
discovery__discovery_16__teb__tau_y_500,discovery,discovery_16,teb,tau_y_500,true,external_tolerance,false,0,18.73000000000013,6.156856040043838,0.07270465961916622,0.07871248059768138
holdout__holdout_20__dwa__tau_y_150,holdout,holdout_20,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,1.892107478591879,0.024059408297117724,3.1972954601578327
holdout__holdout_07__dwa__tau_y_150,holdout,holdout_07,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,1.8140978055138877,0.15907883170458387,3.8233085044587596
holdout__holdout_01__dwa__tau_w_100,holdout,holdout_01,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,0.10350131892526561,0.5970311968398299,4.79937960160367
holdout__holdout_08__teb__tau_y_300,holdout,holdout_08,teb,tau_y_300,true,external_tolerance,false,0,15.389999999999716,6.022392908012504,0.15664339828172666,0.07911591849038266
discovery__discovery_16__dwa__delay_100,discovery,discovery_16,dwa,delay_100,false,plugin returned no valid velocity command,false,1,0.9000000000000006,0.10202583828040537,0.4567355660014023,4.80218548367512
discovery__discovery_18__dwa__tau_x_300,discovery,discovery_18,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.3837988799553691,0.5967723673036515,4.847191900628959
holdout__holdout_05__teb__tau_y_300,holdout,holdout_05,teb,tau_y_300,true,external_tolerance,false,0,17.099999999999874,5.4813934029611495,0.1223076163859143,0.07805733779557801
discovery__discovery_08__teb__tau_y_150,discovery,discovery_08,teb,tau_y_150,true,external_tolerance,false,0,12.40999999999978,5.213104421827094,0.18602100332092508,0.07907950766571745
discovery__discovery_02__dwa__tau_y_300,discovery,discovery_02,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,2.2491775133463277,0.33908177067205564,3.211158159196017
discovery__discovery_03__dwa__delay_100,discovery,discovery_03,dwa,delay_100,false,logical_timeout,false,0,30.00000000000189,0.10753009517542378,0.5767083318281437,4.799886964378005
discovery__discovery_15__teb__tau_x_100,discovery,discovery_15,teb,tau_x_100,true,external_tolerance,false,0,13.939999999999747,6.161797655493622,0.152927266078373,0.07535178417090338
holdout__holdout_12__teb__tau_y_500,holdout,holdout_12,teb,tau_y_500,true,external_tolerance,false,0,17.2799999999999,5.298010432853809,0.0535494512728146,0.06709936189308321
discovery__discovery_11__dwa__tau_w_300,discovery,discovery_11,dwa,tau_w_300,false,logical_timeout,false,0,30.00000000000189,3.8858827384940837,0.18878599847871394,2.054185203028747
holdout__holdout_10__teb__delay_200,holdout,holdout_10,teb,delay_200,true,external_tolerance,false,0,21.060000000000493,5.918305602493159,0.10753374946979682,0.07990950052776576
holdout__holdout_06__dwa__tau_x_300,holdout,holdout_06,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.05226722964506285,0.7454999999999998,4.7987688891493585
discovery__discovery_20__dwa__delay_200,discovery,discovery_20,dwa,delay_200,false,plugin returned no valid velocity command,false,1,21.350000000000538,1.3894101480482155,0.6266030426359963,3.75224107644339
discovery__discovery_10__teb__delay_200,discovery,discovery_10,teb,delay_200,true,external_tolerance,false,0,20.640000000000427,6.433641236076818,0.1384071905577452,0.07920009706196206
discovery__discovery_12__teb__tau_x_100,discovery,discovery_12,teb,tau_x_100,true,external_tolerance,false,0,11.749999999999794,5.118655285252274,0.17035471343722014,0.07485134818720171
holdout__holdout_17__teb__e0,holdout,holdout_17,teb,e0,false,plugin returned no valid velocity command,false,1,3.5999999999999672,1.5909170230419571,0.07511033449097373,3.3086687798132424
discovery__discovery_17__dwa__tau_y_150,discovery,discovery_17,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,2.872491110651523,0.4143692385594871,3.4855283265434687
discovery__discovery_15__dwa__e0,discovery,discovery_15,dwa,e0,false,logical_timeout,false,0,30.00000000000189,1.470449940799143,0.4850296003875325,4.332740373100962
holdout__holdout_15__teb__delay_100,holdout,holdout_15,teb,delay_100,true,external_tolerance,false,0,14.73999999999973,5.093131679353561,0.17861287956242192,0.07540478701257636
discovery__discovery_02__dwa__tau_w_100,discovery,discovery_02,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,0.37930497239196737,0.4384403807821566,4.750198638426072
discovery__discovery_11__teb__tau_y_300,discovery,discovery_11,teb,tau_y_300,false,plugin returned no valid velocity command,false,1,10.09999999999983,4.132374563101858,0.004115228016152908,1.6203771230929742
discovery__discovery_08__dwa__delay_100,discovery,discovery_08,dwa,delay_100,false,logical_timeout,false,0,30.00000000000189,0.10753009517542378,0.7169458490326739,4.799886964378005
holdout__holdout_15__teb__tau_x_100,holdout,holdout_15,teb,tau_x_100,true,external_tolerance,false,0,11.329999999999803,4.985536509500282,0.2294254759043837,0.06773944758518573
holdout__holdout_07__dwa__tau_y_300,holdout,holdout_07,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,1.7866361777255981,0.20803722849310113,3.838610679773752
discovery__discovery_18__teb__tau_w_100,discovery,discovery_18,teb,tau_w_100,true,external_tolerance,false,0,16.24999999999974,5.927068823199648,0.21218167130738125,0.03617127663800467
holdout__holdout_04__teb__tau_x_300,holdout,holdout_04,teb,tau_x_300,true,external_tolerance,false,0,17.419999999999924,6.151390133133114,0.21040129291260343,0.07718245376414258
discovery__discovery_01__dwa__tau_y_150,discovery,discovery_01,dwa,tau_y_150,true,external_tolerance,false,0,16.31999999999975,5.481848155004556,0.1637192641289678,0.07721790305570979
holdout__holdout_05__dwa__tau_y_300,holdout,holdout_05,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,0.1320295164372248,0.9210500412375878,4.799915338987383
holdout__holdout_01__teb__delay_200,holdout,holdout_01,teb,delay_200,false,plugin returned no valid velocity command,false,1,7.899999999999876,2.695683767739372,0.025048191323431182,2.6130874893576492
discovery__discovery_11__teb__e0,discovery,discovery_11,teb,e0,true,external_tolerance,false,0,13.709999999999752,5.9113143837111854,0.06461478465378703,0.01984575871902401
holdout__holdout_12__teb__tau_x_100,holdout,holdout_12,teb,tau_x_100,true,external_tolerance,false,0,11.4499999999998,5.090946441603928,0.14319856779111043,0.0735216222907198
holdout__holdout_13__teb__tau_y_500,holdout,holdout_13,teb,tau_y_500,false,plugin returned no valid velocity command,false,1,8.749999999999858,3.561941323071922,0.025599090923854175,1.5391648704712886
discovery__discovery_17__teb__delay_050,discovery,discovery_17,teb,delay_050,true,external_tolerance,false,0,14.989999999999725,6.323767844453736,0.1761865803076008,0.01455423771337164
holdout__holdout_13__teb__delay_100,holdout,holdout_13,teb,delay_100,true,external_tolerance,false,0,13.619999999999754,5.176199505590167,0.1497844588062691,0.049338848445731213
discovery__discovery_18__dwa__tau_w_300,discovery,discovery_18,dwa,tau_w_300,false,footprint_collision,true,0,6.229999999999912,1.6794999820167336,0.0,3.7970066278338788
discovery__discovery_18__dwa__tau_w_100,discovery,discovery_18,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,0.42427196801886025,0.5887818187026576,4.846350580980265
discovery__discovery_11__teb__tau_y_150,discovery,discovery_11,teb,tau_y_150,true,external_tolerance,false,0,14.129999999999743,5.944794762075666,0.03826710874523875,0.01144958807560044
